"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"16","AAK1","22848","-0.101927316842576","0.0761890006782063","0.189834525553801","-0.101927316842576","0.93178737168714",0.264135800715432
"17","AAMP","14","0.049855492713699","0.0427603798524052","0.251757828829606","0.049855492713699","1.03516123191186",0.336982549036199
"18","AANAT","15","-0.0320673293240766","0.0823846472747644","0.699526551296382","-0.0320673293240766","0.97801782913992",0.769400173241433
"19","AARS","16","0.0756385484445726","0.0367337346907617","0.0472095885570365","0.0756385484445726","1.05382736522606",0.0761873411240154
"20","AARS2","57505","-0.244416000128035","0.0598286770444569","0.000253435417046965","-0.244416000128035","0.844157440106202",0.000577841908425058
"21","AASDH","132949","0.413565768587329","0.046782232305797","2.48261747733777e-10","0.413565768587329","1.33197385889634",1.38791997767808e-09
"22","AASDHPPT","60496","0.409773594146027","0.0472031223519258","3.82874166584383e-10","0.409773594146027","1.32847731636504",2.0583054237678e-09
"23","AASS","10157","-0.0510614333784107","0.067855312471938","0.456926282124287","-0.0510614333784107","0.96522592238635",0.55101860300129
"24","AATF","26574","-0.170905167237397","0.0414716222399611","0.000228597344628908","-0.170905167237397","0.88828518362845",0.000524378958970975
"25","ABAT","18","0.820751079473116","0.0933007700951008","2.79302889749423e-10","0.820751079473116","1.76632531744084",1.54540115541296e-09
"26","ABCA1","19","0.0278581244435481","0.0604661500781918","0.647931090293512","0.0278581244435481","1.01949742003756",0.726146054882978
"27","ABCA12","26154","-0.16672724915618","0.08257008890451","0.0514043141304502","-0.16672724915618","0.890861307788529",0.0823861713611533
"28","ABCA13","154664","0.471751356597058","0.132521377254416","0.00112003621427937","0.471751356597058","1.38679193983344",0.00233923988815981
"29","ABCA2","20","0.458902509777609","0.0457849760162498","1.09988692591379e-11","0.458902509777609","1.37449581077926",8.12125188007725e-11
"30","ABCA3","21","0.542383636710536","0.0557061831773912","2.30106360753445e-11","0.542383636710536","1.45637677242371",1.59557267731235e-10
"31","ABCA4","24","-0.0743897900265279","0.0857189217165916","0.391569498648888","-0.0743897900265279","0.949743744677491",0.486897814889462
"32","ABCA5","23461","0.635599026840583","0.108161855953995","1.24632899699622e-06","0.635599026840583","1.55358268501673",3.86374745762759e-06
"33","ABCA6","23460","0.0144966659463863","0.0874322346744358","0.869292747720775","0.0144966659463863","1.01009897704725",0.90606132747251
